condition,algorithm,snr_db,sample_id,error_m,est_x_m,est_y_m
1000Hz_1,MUSIC,-10,bubble 06 1000Hz .wav,1.306737,0.055556,2.305556
1000Hz_1,MUSIC_CSDM,-10,bubble 06 1000Hz .wav,0.524110,-0.277778,0.555556
1000Hz_1,CBF,-15,bubble 06 1000Hz .wav,0.335640,0.138889,0.694444
1000Hz_1,MVDR,-15,bubble 06 1000Hz .wav,1.777127,-1.611111,0.250000
1000Hz_1,MUSIC,-15,bubble 06 1000Hz .wav,1.133456,1.083333,1.333333
1000Hz_1,MUSIC_CSDM,-15,bubble 06 1000Hz .wav,1.789027,-1.611111,0.222222
1000Hz_1,CBF,-20,bubble 06 1000Hz .wav,3.638041,2.694444,3.444444
1000Hz_1,MVDR,-20,bubble 06 1000Hz .wav,2.754346,-2.055556,2.833333
1000Hz_1,MUSIC,-20,bubble 06 1000Hz .wav,1.429949,0.194444,2.416667
1000Hz_1,MUSIC_CSDM,-20,bubble 06 1000Hz .wav,2.754346,-2.055556,2.833333
1000Hz_1,CBF,clean,bubble 07 1000Hz .wav,1.991494,-1.722222,0.000000
1000Hz_1,MVDR,clean,bubble 07 1000Hz .wav,1.000386,-0.027778,0.000000
1000Hz_1,MUSIC,clean,bubble 07 1000Hz .wav,4.037823,-1.861111,4.583333
1000Hz_1,MUSIC_CSDM,clean,bubble 07 1000Hz .wav,0.599640,-0.138889,0.416667
1000Hz_1,CBF,20,bubble 07 1000Hz .wav,1.991494,-1.722222,0.000000
1000Hz_1,MVDR,20,bubble 07 1000Hz .wav,1.000386,-0.027778,0.000000
1000Hz_1,MUSIC,20,bubble 07 1000Hz .wav,0.500771,-0.277778,1.416667
1000Hz_1,MUSIC_CSDM,20,bubble 07 1000Hz .wav,0.882792,-0.194444,0.138889
1000Hz_1,CBF,15,bubble 07 1000Hz .wav,1.913242,-1.722222,0.166667
1000Hz_1,MVDR,15,bubble 07 1000Hz .wav,1.000386,-0.027778,0.000000
1000Hz_1,MUSIC,15,bubble 07 1000Hz .wav,0.624228,-0.222222,0.416667
1000Hz_1,MUSIC_CSDM,15,bubble 07 1000Hz .wav,2.226558,2.222222,1.138889
1000Hz_1,CBF,10,bubble 07 1000Hz .wav,1.968894,-1.888889,0.444444
1000Hz_1,MVDR,10,bubble 07 1000Hz .wav,1.000386,-0.027778,0.000000
1000Hz_1,MUSIC,10,bubble 07 1000Hz .wav,0.801234,-0.444444,0.333333
1000Hz_1,MUSIC_CSDM,10,bubble 07 1000Hz .wav,1.712788,-0.250000,2.694444
1000Hz_1,CBF,5,bubble 07 1000Hz .wav,2.112755,-1.861111,0.000000
1000Hz_1,MVDR,5,bubble 07 1000Hz .wav,0.918349,-0.055556,0.083333
1000Hz_1,MUSIC,5,bubble 07 1000Hz .wav,4.321922,1.333333,5.111111
1000Hz_1,MUSIC_CSDM,5,bubble 07 1000Hz .wav,0.647884,0.333333,0.444444
1000Hz_1,CBF,0,bubble 07 1000Hz .wav,1.398026,1.305556,0.500000
1000Hz_1,MVDR,0,bubble 07 1000Hz .wav,1.001542,-0.055556,0.000000
1000Hz_1,MUSIC,0,bubble 07 1000Hz .wav,1.206016,-0.944444,0.250000
1000Hz_1,MUSIC_CSDM,0,bubble 07 1000Hz .wav,1.213352,1.166667,0.666667
1000Hz_1,CBF,-5,bubble 07 1000Hz .wav,1.572576,-1.500000,0.527778
1000Hz_1,MVDR,-5,bubble 07 1000Hz .wav,0.762752,-0.138889,0.250000
1000Hz_1,MUSIC,-5,bubble 07 1000Hz .wav,4.648858,-2.222222,5.083333
1000Hz_1,MUSIC_CSDM,-5,bubble 07 1000Hz .wav,2.867980,-2.444444,2.500000
1000Hz_1,CBF,-10,bubble 07 1000Hz .wav,0.955814,-0.555556,1.777778
1000Hz_1,MVDR,-10,bubble 07 1000Hz .wav,1.071877,-0.555556,0.083333
1000Hz_1,MUSIC,-10,bubble 07 1000Hz .wav,0.524110,-0.277778,1.444444
1000Hz_1,MUSIC_CSDM,-10,bubble 07 1000Hz .wav,0.365360,-0.055556,1.361111
1000Hz_1,CBF,-15,bubble 07 1000Hz .wav,0.455589,0.361111,1.277778
1000Hz_1,MVDR,-15,bubble 07 1000Hz .wav,0.572654,-0.527778,0.777778
1000Hz_1,MUSIC,-15,bubble 07 1000Hz .wav,1.177201,-1.111111,1.388889
1000Hz_1,MUSIC_CSDM,-15,bubble 07 1000Hz .wav,0.606676,0.166667,0.416667
1000Hz_1,CBF,-20,bubble 07 1000Hz .wav,0.633431,-0.611111,0.833333
1000Hz_1,MVDR,-20,bubble 07 1000Hz .wav,0.647884,-0.555556,1.333333
1000Hz_1,MUSIC,-20,bubble 07 1000Hz .wav,2.249829,1.888889,2.222222
1000Hz_1,MUSIC_CSDM,-20,bubble 07 1000Hz .wav,0.647884,-0.555556,1.333333
1000Hz_1,CBF,clean,bubble 08 1000Hz .wav,1.967522,-1.694444,0.000000
1000Hz_1,MVDR,clean,bubble 08 1000Hz .wav,0.918349,-0.055556,0.083333
1000Hz_1,MUSIC,clean,bubble 08 1000Hz .wav,1.533826,0.888889,2.250000
1000Hz_1,MUSIC_CSDM,clean,bubble 08 1000Hz .wav,2.598225,0.277778,3.583333
1000Hz_1,CBF,20,bubble 08 1000Hz .wav,1.967522,-1.694444,0.000000
1000Hz_1,MVDR,20,bubble 08 1000Hz .wav,1.000386,-0.027778,0.000000
1000Hz_1,MUSIC,20,bubble 08 1000Hz .wav,2.750140,-1.972222,2.916667
1000Hz_1,MUSIC_CSDM,20,bubble 08 1000Hz .wav,2.435907,-1.694444,2.750000
1000Hz_1,CBF,15,bubble 08 1000Hz .wav,1.991494,-1.722222,0.000000
1000Hz_1,MVDR,15,bubble 08 1000Hz .wav,0.918349,-0.055556,0.083333
1000Hz_1,MUSIC,15,bubble 08 1000Hz .wav,1.455354,-1.333333,1.583333
1000Hz_1,MUSIC_CSDM,15,bubble 08 1000Hz .wav,0.982093,0.861111,0.527778
1000Hz_1,CBF,10,bubble 08 1000Hz .wav,1.839216,-1.666667,0.222222
1000Hz_1,MVDR,10,bubble 08 1000Hz .wav,0.890623,-0.055556,0.111111
1000Hz_1,MUSIC,10,bubble 08 1000Hz .wav,1.431836,-1.361111,1.444444
1000Hz_1,MUSIC_CSDM,10,bubble 08 1000Hz .wav,0.724356,0.388889,0.388889
1000Hz_1,CBF,5,bubble 08 1000Hz .wav,2.002506,-1.833333,0.194444
1000Hz_1,MVDR,5,bubble 08 1000Hz .wav,1.000386,-0.027778,0.000000
1000Hz_1,MUSIC,5,bubble 08 1000Hz .wav,1.265033,-1.250000,1.194444
1000Hz_1,MUSIC_CSDM,5,bubble 08 1000Hz .wav,3.011296,2.611111,2.500000
1000Hz_1,CBF,0,bubble 08 1000Hz .wav,1.915056,-1.750000,0.222222
1000Hz_1,MVDR,0,bubble 08 1000Hz .wav,0.917087,-0.027778,0.083333
1000Hz_1,MUSIC,0,bubble 08 1000Hz .wav,1.206016,-1.166667,0.694444
1000Hz_1,MUSIC_CSDM,0,bubble 08 1000Hz .wav,0.809854,-0.805556,1.083333
1000Hz_1,CBF,-5,bubble 08 1000Hz .wav,1.834175,-1.833333,1.055556
1000Hz_1,MVDR,-5,bubble 08 1000Hz .wav,0.828691,-0.194444,0.194444
1000Hz_1,MUSIC,-5,bubble 08 1000Hz .wav,1.785573,0.166667,2.777778
1000Hz_1,MUSIC_CSDM,-5,bubble 08 1000Hz .wav,0.202225,0.055556,0.805556
1000Hz_1,CBF,-10,bubble 08 1000Hz .wav,2.450120,2.444444,0.833333
1000Hz_1,MVDR,-10,bubble 08 1000Hz .wav,2.169158,2.138889,0.638889
1000Hz_1,MUSIC,-10,bubble 08 1000Hz .wav,2.392923,2.388889,0.861111
1000Hz_1,MUSIC_CSDM,-10,bubble 08 1000Hz .wav,1.317616,1.083333,1.750000
1000Hz_1,CBF,-15,bubble 08 1000Hz .wav,3.031725,0.722222,3.944444
1000Hz_1,MVDR,-15,bubble 08 1000Hz .wav,0.828691,0.194444,0.194444
1000Hz_1,MUSIC,-15,bubble 08 1000Hz .wav,1.336224,-0.972222,1.916667
1000Hz_1,MUSIC_CSDM,-15,bubble 08 1000Hz .wav,1.368179,-1.361111,0.861111
1000Hz_1,CBF,-20,bubble 08 1000Hz .wav,2.594659,2.500000,0.305556
1000Hz_1,MVDR,-20,bubble 08 1000Hz .wav,0.687745,-0.472222,1.500000
1000Hz_1,MUSIC,-20,bubble 08 1000Hz .wav,1.583577,0.583333,2.472222
1000Hz_1,MUSIC_CSDM,-20,bubble 08 1000Hz .wav,4.000193,-0.472222,4.972222
1000Hz_1,CBF,clean,bubble 09 1000Hz .wav,1.943651,-1.666667,0.000000
1000Hz_1,MVDR,clean,bubble 09 1000Hz .wav,0.973808,-0.055556,0.027778
1000Hz_1,MUSIC,clean,bubble 09 1000Hz .wav,1.184389,-0.916667,0.250000
1000Hz_1,MUSIC_CSDM,clean,bubble 09 1000Hz .wav,2.546633,-1.138889,3.277778
1000Hz_1,CBF,20,bubble 09 1000Hz .wav,1.943651,-1.666667,0.000000
1000Hz_1,MVDR,20,bubble 09 1000Hz .wav,1.001542,-0.055556,0.000000
1000Hz_1,MUSIC,20,bubble 09 1000Hz .wav,0.621130,-0.277778,1.555556
1000Hz_1,MUSIC_CSDM,20,bubble 09 1000Hz .wav,0.262055,0.222222,0.861111
1000Hz_1,CBF,15,bubble 09 1000Hz .wav,1.919885,-1.638889,0.000000
1000Hz_1,MVDR,15,bubble 09 1000Hz .wav,1.001542,-0.055556,0.000000
1000Hz_1,MUSIC,15,bubble 09 1000Hz .wav,3.604695,-1.722222,4.166667
1000Hz_1,MUSIC_CSDM,15,bubble 09 1000Hz .wav,0.445312,0.444444,0.972222
1000Hz_1,CBF,10,bubble 09 1000Hz .wav,1.896228,-1.611111,0.000000
1000Hz_1,MVDR,10,bubble 09 1000Hz .wav,0.973808,-0.055556,0.027778
1000Hz_1,MUSIC,10,bubble 09 1000Hz .wav,2.987887,-0.305556,3.972222
1000Hz_1,MUSIC_CSDM,10,bubble 09 1000Hz .wav,2.090912,1.972222,1.694444
1000Hz_1,CBF,5,bubble 09 1000Hz .wav,2.039729,-1.777778,0.000000
1000Hz_1,MVDR,5,bubble 09 1000Hz .wav,1.003466,-0.083333,0.000000
1000Hz_1,MUSIC,5,bubble 09 1000Hz .wav,1.326662,-0.444444,2.250000
1000Hz_1,MUSIC_CSDM,5,bubble 09 1000Hz .wav,2.869863,-2.583333,2.250000
1000Hz_1,CBF,0,bubble 09 1000Hz .wav,1.896228,-1.611111,0.000000
1000Hz_1,MVDR,0,bubble 09 1000Hz .wav,1.000386,-0.027778,0.000000
1000Hz_1,MUSIC,0,bubble 09 1000Hz .wav,3.731436,-1.833333,4.250000
1000Hz_1,MUSIC_CSDM,0,bubble 09 1000Hz .wav,0.699427,-0.083333,0.305556
1000Hz_1,CBF,-5,bubble 09 1000Hz .wav,0.707107,0.500000,1.500000
1000Hz_1,MVDR,-5,bubble 09 1000Hz .wav,0.774796,-0.194444,0.250000
1000Hz_1,MUSIC,-5,bubble 09 1000Hz .wav,2.472378,-1.138889,3.194444
1000Hz_1,MUSIC_CSDM,-5,bubble 09 1000Hz .wav,0.424009,-0.222222,0.638889
1000Hz_1,CBF,-10,bubble 09 1000Hz .wav,2.156851,-2.138889,0.722222
1000Hz_1,MVDR,-10,bubble 09 1000Hz .wav,0.639492,0.027778,0.361111
1000Hz_1,MUSIC,-10,bubble 09 1000Hz .wav,2.950858,2.472222,2.611111
1000Hz_1,MUSIC_CSDM,-10,bubble 09 1000Hz .wav,0.485913,-0.250000,1.416667
1000Hz_1,CBF,-15,bubble 09 1000Hz .wav,2.187401,1.666667,2.416667
1000Hz_1,MVDR,-15,bubble 09 1000Hz .wav,1.689656,-1.166667,2.222222
1000Hz_1,MUSIC,-15,bubble 09 1000Hz .wav,0.339071,-0.194444,0.722222
1000Hz_1,MUSIC_CSDM,-15,bubble 09 1000Hz .wav,2.313740,-2.305556,1.194444
1000Hz_1,CBF,-20,bubble 09 1000Hz .wav,1.286804,0.305556,2.250000
1000Hz_1,MVDR,-20,bubble 09 1000Hz .wav,2.874564,-2.861111,0.722222
1000Hz_1,MUSIC,-20,bubble 09 1000Hz .wav,1.094318,-0.444444,2.000000
1000Hz_1,MUSIC_CSDM,-20,bubble 09 1000Hz .wav,2.872013,-2.861111,0.750000
1000Hz_1,CBF,clean,bubble 10 1000Hz .wav,1.943651,-1.666667,0.000000
1000Hz_1,MVDR,clean,bubble 10 1000Hz .wav,1.000386,-0.027778,0.000000
1000Hz_1,MUSIC,clean,bubble 10 1000Hz .wav,2.203042,2.194444,0.805556
1000Hz_1,MUSIC_CSDM,clean,bubble 10 1000Hz .wav,2.041619,0.527778,2.972222
1000Hz_1,CBF,20,bubble 10 1000Hz .wav,1.943651,-1.666667,0.000000
1000Hz_1,MVDR,20,bubble 10 1000Hz .wav,1.000386,-0.027778,0.000000
1000Hz_1,MUSIC,20,bubble 10 1000Hz .wav,1.086534,-0.083333,2.083333
1000Hz_1,MUSIC_CSDM,20,bubble 10 1000Hz .wav,1.640536,1.444444,1.777778
1000Hz_1,CBF,15,bubble 10 1000Hz .wav,1.756821,-1.666667,0.444444
1000Hz_1,MVDR,15,bubble 10 1000Hz .wav,1.000386,-0.027778,0.000000
1000Hz_1,MUSIC,15,bubble 10 1000Hz .wav,2.169158,-2.138889,1.361111
1000Hz_1,MUSIC_CSDM,15,bubble 10 1000Hz .wav,0.392837,0.388889,1.055556
1000Hz_1,CBF,10,bubble 10 1000Hz .wav,1.943651,-1.666667,0.000000
1000Hz_1,MVDR,10,bubble 10 1000Hz .wav,1.000386,-0.027778,0.000000
1000Hz_1,MUSIC,10,bubble 10 1000Hz .wav,2.522124,2.500000,1.333333
1000Hz_1,MUSIC_CSDM,10,bubble 10 1000Hz .wav,4.443403,-3.000000,4.277778
1000Hz_1,CBF,5,bubble 10 1000Hz .wav,4.722304,0.027778,5.722222
1000Hz_1,MVDR,5,bubble 10 1000Hz .wav,1.000386,-0.027778,0.000000
1000Hz_1,MUSIC,5,bubble 10 1000Hz .wav,2.849762,-1.944444,3.083333
1000Hz_1,MUSIC_CSDM,5,bubble 10 1000Hz .wav,1.639830,-0.055556,2.638889
1000Hz_1,CBF,0,bubble 10 1000Hz .wav,3.946009,0.111111,4.944444
1000Hz_1,MVDR,0,bubble 10 1000Hz .wav,1.001542,0.055556,0.000000
1000Hz_1,MUSIC,0,bubble 10 1000Hz .wav,2.095152,0.222222,3.083333
1000Hz_1,MUSIC_CSDM,0,bubble 10 1000Hz .wav,0.779759,0.055556,1.777778
1000Hz_1,CBF,-5,bubble 10 1000Hz .wav,1.907789,-1.833333,0.472222
1000Hz_1,MVDR,-5,bubble 10 1000Hz .wav,0.779759,-0.055556,0.222222
1000Hz_1,MUSIC,-5,bubble 10 1000Hz .wav,0.919608,0.833333,0.611111
1000Hz_1,MUSIC_CSDM,-5,bubble 10 1000Hz .wav,1.117344,0.916667,0.361111
1000Hz_1,CBF,-10,bubble 10 1000Hz .wav,1.009599,0.138889,0.000000
1000Hz_1,MVDR,-10,bubble 10 1000Hz .wav,0.473039,0.027778,0.527778
1000Hz_1,MUSIC,-10,bubble 10 1000Hz .wav,1.285304,-0.138889,2.277778
1000Hz_1,MUSIC_CSDM,-10,bubble 10 1000Hz .wav,0.447903,0.055556,0.555556
1000Hz_1,CBF,-15,bubble 10 1000Hz .wav,0.512197,0.388889,0.666667
1000Hz_1,MVDR,-15,bubble 10 1000Hz .wav,1.905564,-1.638889,1.972222
1000Hz_1,MUSIC,-15,bubble 10 1000Hz .wav,0.712000,-0.666667,1.250000
1000Hz_1,MUSIC_CSDM,-15,bubble 10 1000Hz .wav,1.905564,-1.638889,1.972222
1000Hz_1,CBF,-20,bubble 10 1000Hz .wav,2.400006,2.305556,0.333333
1000Hz_1,MVDR,-20,bubble 10 1000Hz .wav,1.826798,-1.305556,2.277778
1000Hz_1,MUSIC,-20,bubble 10 1000Hz .wav,1.186667,-0.638889,0.000000
1000Hz_1,MUSIC_CSDM,-20,bubble 10 1000Hz .wav,0.809854,0.416667,1.694444
1000Hz_1,CBF,clean,bubble 11 1000Hz .wav,1.943651,-1.666667,0.000000
1000Hz_1,MVDR,clean,bubble 11 1000Hz .wav,1.000386,-0.027778,0.000000
1000Hz_1,MUSIC,clean,bubble 11 1000Hz .wav,0.202225,-0.055556,0.805556
1000Hz_1,MUSIC_CSDM,clean,bubble 11 1000Hz .wav,0.055556,0.000000,1.055556
1000Hz_1,CBF,20,bubble 11 1000Hz .wav,1.943651,-1.666667,0.000000
1000Hz_1,MVDR,20,bubble 11 1000Hz .wav,1.001542,-0.055556,0.000000
1000Hz_1,MUSIC,20,bubble 11 1000Hz .wav,0.361111,0.138889,1.333333
1000Hz_1,MUSIC_CSDM,20,bubble 11 1000Hz .wav,0.339071,-0.194444,0.722222
1000Hz_1,CBF,15,bubble 11 1000Hz .wav,1.919885,-1.638889,0.000000
1000Hz_1,MVDR,15,bubble 11 1000Hz .wav,1.001542,-0.055556,0.000000
1000Hz_1,MUSIC,15,bubble 11 1000Hz .wav,2.354730,2.250000,1.694444
1000Hz_1,MUSIC_CSDM,15,bubble 11 1000Hz .wav,1.284103,-0.805556,0.000000
1000Hz_1,CBF,10,bubble 11 1000Hz .wav,3.722326,-0.027778,4.722222
1000Hz_1,MVDR,10,bubble 11 1000Hz .wav,1.000386,-0.027778,0.000000
1000Hz_1,MUSIC,10,bubble 11 1000Hz .wav,2.013841,1.833333,1.833333
1000Hz_1,MUSIC_CSDM,10,bubble 11 1000Hz .wav,1.219694,1.055556,1.611111
1000Hz_1,CBF,5,bubble 11 1000Hz .wav,5.000000,0.000000,6.000000
1000Hz_1,MVDR,5,bubble 11 1000Hz .wav,0.917087,-0.027778,0.083333
1000Hz_1,MUSIC,5,bubble 11 1000Hz .wav,0.933350,-0.555556,0.250000
1000Hz_1,MUSIC_CSDM,5,bubble 11 1000Hz .wav,0.459804,0.416667,0.805556
1000Hz_1,CBF,0,bubble 11 1000Hz .wav,1.783195,-1.777778,0.861111
1000Hz_1,MVDR,0,bubble 11 1000Hz .wav,0.889323,-0.027778,0.111111
1000Hz_1,MUSIC,0,bubble 11 1000Hz .wav,0.472222,-0.222222,0.583333
1000Hz_1,MUSIC_CSDM,0,bubble 11 1000Hz .wav,1.934299,-1.888889,1.416667
1000Hz_1,CBF,-5,bubble 11 1000Hz .wav,1.896228,1.611111,0.000000
1000Hz_1,MVDR,-5,bubble 11 1000Hz .wav,0.675863,-0.111111,0.333333
1000Hz_1,MUSIC,-5,bubble 11 1000Hz .wav,1.206016,0.750000,0.055556
1000Hz_1,MUSIC_CSDM,-5,bubble 11 1000Hz .wav,0.473039,-0.305556,0.638889
1000Hz_1,CBF,-10,bubble 11 1000Hz .wav,1.159036,0.833333,0.194444
1000Hz_1,MVDR,-10,bubble 11 1000Hz .wav,0.196419,-0.138889,0.861111
1000Hz_1,MUSIC,-10,bubble 11 1000Hz .wav,3.603518,-2.722222,3.361111
1000Hz_1,MUSIC_CSDM,-10,bubble 11 1000Hz .wav,2.908056,-2.888889,1.333333
1000Hz_1,CBF,-15,bubble 11 1000Hz .wav,1.013794,1.000000,1.166667
1000Hz_1,MVDR,-15,bubble 11 1000Hz .wav,1.767767,1.750000,1.250000
1000Hz_1,MUSIC,-15,bubble 11 1000Hz .wav,0.972222,0.000000,0.027778
1000Hz_1,MUSIC_CSDM,-15,bubble 11 1000Hz .wav,1.084757,-0.250000,2.055556
1000Hz_1,CBF,-20,bubble 11 1000Hz .wav,5.427411,-2.111111,6.000000
1000Hz_1,MVDR,-20,bubble 11 1000Hz .wav,0.561771,0.083333,1.555556
1000Hz_1,MUSIC,-20,bubble 11 1000Hz .wav,2.584379,-2.333333,2.111111
1000Hz_1,MUSIC_CSDM,-20,bubble 11 1000Hz .wav,0.747940,0.722222,1.194444
1000Hz_1,CBF,clean,bubble 12 1000Hz .wav,1.896228,-1.611111,0.000000
1000Hz_1,MVDR,clean,bubble 12 1000Hz .wav,1.000386,-0.027778,0.000000
1000Hz_1,MUSIC,clean,bubble 12 1000Hz .wav,2.525182,1.611111,2.944444
1000Hz_1,MUSIC_CSDM,clean,bubble 12 1000Hz .wav,0.385901,0.194444,0.666667
1000Hz_1,CBF,20,bubble 12 1000Hz .wav,1.919885,-1.638889,0.000000
1000Hz_1,MVDR,20,bubble 12 1000Hz .wav,1.000386,-0.027778,0.000000
1000Hz_1,MUSIC,20,bubble 12 1000Hz .wav,1.802776,-1.500000,0.000000
1000Hz_1,MUSIC_CSDM,20,bubble 12 1000Hz .wav,0.871797,-0.750000,0.555556
1000Hz_1,CBF,15,bubble 12 1000Hz .wav,1.872684,-1.583333,0.000000
1000Hz_1,MVDR,15,bubble 12 1000Hz .wav,1.000386,-0.027778,0.000000
1000Hz_1,MUSIC,15,bubble 12 1000Hz .wav,1.437215,0.944444,2.083333
1000Hz_1,MUSIC_CSDM,15,bubble 12 1000Hz .wav,0.782722,-0.361111,0.305556
1000Hz_1,CBF,10,bubble 12 1000Hz .wav,1.919885,-1.638889,0.000000
1000Hz_1,MVDR,10,bubble 12 1000Hz .wav,1.001542,-0.055556,0.000000
1000Hz_1,MUSIC,10,bubble 12 1000Hz .wav,1.305556,0.000000,2.305556
1000Hz_1,MUSIC_CSDM,10,bubble 12 1000Hz .wav,1.625653,-0.472222,2.555556
1000Hz_1,CBF,5,bubble 12 1000Hz .wav,1.962810,-1.750000,0.111111
1000Hz_1,MVDR,5,bubble 12 1000Hz .wav,1.001542,-0.055556,0.000000
1000Hz_1,MUSIC,5,bubble 12 1000Hz .wav,0.944853,-0.388889,0.138889
1000Hz_1,MUSIC_CSDM,5,bubble 12 1000Hz .wav,3.868598,2.222222,4.166667
1000Hz_1,CBF,0,bubble 12 1000Hz .wav,2.623052,-0.250000,3.611111
1000Hz_1,MVDR,0,bubble 12 1000Hz .wav,1.000000,0.000000,0.000000
1000Hz_1,MUSIC,0,bubble 12 1000Hz .wav,2.422248,-1.444444,2.944444
1000Hz_1,MUSIC_CSDM,0,bubble 12 1000Hz .wav,1.724237,1.722222,1.083333
1000Hz_1,CBF,-5,bubble 12 1000Hz .wav,3.159592,0.361111,4.138889
1000Hz_1,MVDR,-5,bubble 12 1000Hz .wav,0.613631,-0.055556,0.388889
1000Hz_1,MUSIC,-5,bubble 12 1000Hz .wav,0.238953,-0.138889,0.805556
1000Hz_1,MUSIC_CSDM,-5,bubble 12 1000Hz .wav,0.739640,0.611111,0.583333
1000Hz_1,CBF,-10,bubble 12 1000Hz .wav,1.968306,-0.305556,2.944444
1000Hz_1,MVDR,-10,bubble 12 1000Hz .wav,3.480102,-1.000000,4.333333
1000Hz_1,MUSIC,-10,bubble 12 1000Hz .wav,0.114531,0.027778,1.111111
1000Hz_1,MUSIC_CSDM,-10,bubble 12 1000Hz .wav,0.458123,-0.111111,0.555556
1000Hz_1,CBF,-15,bubble 12 1000Hz .wav,0.741204,0.722222,0.833333
1000Hz_1,MVDR,-15,bubble 12 1000Hz .wav,1.181780,0.472222,2.083333
1000Hz_1,MUSIC,-15,bubble 12 1000Hz .wav,1.433990,1.222222,0.250000
1000Hz_1,MUSIC_CSDM,-15,bubble 12 1000Hz .wav,1.478759,-1.472222,1.138889
1000Hz_1,CBF,-20,bubble 12 1000Hz .wav,3.218029,0.388889,4.194444
1000Hz_1,MVDR,-20,bubble 12 1000Hz .wav,0.944444,0.833333,1.444444
1000Hz_1,MUSIC,-20,bubble 12 1000Hz .wav,0.527046,0.166667,0.500000
1000Hz_1,MUSIC_CSDM,-20,bubble 12 1000Hz .wav,0.944444,0.833333,1.444444
1000Hz_1,CBF,clean,bubble 13 1000Hz .wav,1.849257,-1.555556,0.000000
1000Hz_1,MVDR,clean,bubble 13 1000Hz .wav,0.973808,-0.055556,0.027778
1000Hz_1,MUSIC,clean,bubble 13 1000Hz .wav,1.118034,0.500000,0.000000
1000Hz_1,MUSIC_CSDM,clean,bubble 13 1000Hz .wav,0.944853,0.027778,1.944444
1000Hz_1,CBF,20,bubble 13 1000Hz .wav,1.872684,-1.583333,0.000000
1000Hz_1,MVDR,20,bubble 13 1000Hz .wav,0.946077,-0.055556,0.055556
1000Hz_1,MUSIC,20,bubble 13 1000Hz .wav,2.583931,-0.055556,3.583333
1000Hz_1,MUSIC_CSDM,20,bubble 13 1000Hz .wav,0.410134,0.194444,1.361111
1000Hz_1,CBF,15,bubble 13 1000Hz .wav,4.778504,-0.083333,5.777778
1000Hz_1,MVDR,15,bubble 13 1000Hz .wav,0.973808,-0.055556,0.027778
1000Hz_1,MUSIC,15,bubble 13 1000Hz .wav,1.001542,-0.944444,0.666667
1000Hz_1,MUSIC_CSDM,15,bubble 13 1000Hz .wav,1.001542,-0.055556,0.000000
1000Hz_1,CBF,10,bubble 13 1000Hz .wav,1.849257,-1.555556,0.000000
1000Hz_1,MVDR,10,bubble 13 1000Hz .wav,0.890623,-0.055556,0.111111
1000Hz_1,MUSIC,10,bubble 13 1000Hz .wav,0.687745,0.500000,0.527778
1000Hz_1,MUSIC_CSDM,10,bubble 13 1000Hz .wav,0.392837,0.055556,0.611111
1000Hz_1,CBF,5,bubble 13 1000Hz .wav,1.542855,-1.416667,0.388889
1000Hz_1,MVDR,5,bubble 13 1000Hz .wav,0.865134,-0.083333,0.138889
1000Hz_1,MUSIC,5,bubble 13 1000Hz .wav,2.571508,2.305556,2.138889
1000Hz_1,MUSIC_CSDM,5,bubble 13 1000Hz .wav,0.892787,-0.083333,0.111111
1000Hz_1,CBF,0,bubble 13 1000Hz .wav,1.495879,-1.388889,0.444444
1000Hz_1,MVDR,0,bubble 13 1000Hz .wav,1.001542,-0.055556,0.000000
1000Hz_1,MUSIC,0,bubble 13 1000Hz .wav,2.964033,2.916667,1.527778
1000Hz_1,MUSIC_CSDM,0,bubble 13 1000Hz .wav,1.388333,1.305556,0.527778
1000Hz_1,CBF,-5,bubble 13 1000Hz .wav,1.633229,-1.083333,2.222222
1000Hz_1,MVDR,-5,bubble 13 1000Hz .wav,1.000000,0.000000,0.000000
1000Hz_1,MUSIC,-5,bubble 13 1000Hz .wav,3.735156,2.333333,3.916667
1000Hz_1,MUSIC_CSDM,-5,bubble 13 1000Hz .wav,0.708197,-0.305556,1.638889
1000Hz_1,CBF,-10,bubble 13 1000Hz .wav,0.825893,0.777778,0.722222
1000Hz_1,MVDR,-10,bubble 13 1000Hz .wav,0.616767,-0.083333,0.388889
1000Hz_1,MUSIC,-10,bubble 13 1000Hz .wav,1.269599,-1.250000,1.222222
1000Hz_1,MUSIC_CSDM,-10,bubble 13 1000Hz .wav,2.084074,-2.083333,0.944444
1000Hz_1,CBF,-15,bubble 13 1000Hz .wav,2.671870,-2.666667,1.166667
1000Hz_1,MVDR,-15,bubble 13 1000Hz .wav,0.222222,-0.222222,1.000000
1000Hz_1,MUSIC,-15,bubble 13 1000Hz .wav,2.266571,-2.138889,0.250000
1000Hz_1,MUSIC_CSDM,-15,bubble 13 1000Hz .wav,1.765583,1.611111,1.722222
1000Hz_1,CBF,-20,bubble 13 1000Hz .wav,1.784925,-0.638889,2.666667
1000Hz_1,MVDR,-20,bubble 13 1000Hz .wav,1.350011,1.083333,0.194444
1000Hz_1,MUSIC,-20,bubble 13 1000Hz .wav,1.356853,1.250000,0.472222
1000Hz_1,MUSIC_CSDM,-20,bubble 13 1000Hz .wav,1.333623,1.083333,0.222222
1000Hz_1,CBF,clean,bubble 14 1000Hz .wav,5.000694,-0.083333,6.000000
1000Hz_1,MVDR,clean,bubble 14 1000Hz .wav,0.918349,-0.055556,0.083333
